title,link,authors,year
[PDF] The Inverse Reaction Cross Sections for Unit Rate Cost Model for Pricing Weld Mesh Reinforcement in Construction Projects,https://worldscientificnews.com/wp-content/uploads/2024/01/WSN-28-2016-84-100.pdf,"EI Samuel, IO Akpokodje - World Scientific News, 2016 - worldscientificnews.com",2016
"[PDF] Ecological risk assessment of heavy metals in soil developed on coastal marine sediment along coastal area in Anantigha, Calabar, Nigeria",https://www.researchgate.net/profile/Isong-Isong/publication/334279843_Ecological_risk_assessment_of_heavy_metals_in_soil_developed_on_coastal_marine_sediment_along_coastal_area_in_Anantigha_Calabar_Nigeria/links/5d2123f992851cf4406c75cb/Ecological-risk-assessment-of-heavy-metals-in-soil-developed-on-coastal-marine-sediment-along-coastal-area-in-Anantigha-Calabar-Nigeria.pdf,"EE Aki, IA Isong - World Scientific News, 2019 - researchgate.net",2019
GeneCards: a novel functional genomics compendium with automated data mining and query reformulation support.,https://academic.oup.com/bioinformatics/article-abstract/14/8/656/228862,"M Rebhan, V Chalifa-Caspi, J Prilusky… - Bioinformatics (Oxford …, 1998 - academic.oup.com",1998
"[CITATION] Scholars and scripts, spoors and scores",https://direct.mit.edu/books/edited-volume/4039/chapter-abstract/167904,B Cronin - 2014 - direct.mit.edu,2014
"'To trust or not to trust,…'-pupils' ways of judging information encountered in a socio-scientific issue",https://www.tandfonline.com/doi/abs/10.1080/09500690010016102,"SD Kolstø - International Journal of Science Education, 2001 - Taylor & Francis",2001
Business research supervision in institutions of higher learning: a case study of some selected technical universities in Ghana,https://agro.icm.edu.pl/agro/element/bwmeta1.element.agro-4183c1a8-f4a2-4ea3-b246-09a014421bbf,"GU Chikwere - World Scientific News, 2019 - agro.icm.edu.pl",2019
Towards the study of sentiment in the public opinion of science in Spanish,https://dl.acm.org/doi/abs/10.1145/3284179.3284335,"P Sánchez-Holgado, C Arcila-Calderón - Proceedings of the Sixth …, 2018 - dl.acm.org",2018
Science curriculum in Portugal: From the development to the evaluation of students' competences,https://books.google.com/books?hl=en&lr=&id=rleKAwAAQBAJ&oi=fnd&pg=PA237&dq=%22science+news%22OR%22scientific+news%22+automatic+AND+evaluation&ots=ZxyEde57ZO&sig=9SmZPdkMXSYbZtl6xRjnROUBPqM,"C Galvão, P Reis, A Freire… - Making it comparable …, 2007 - books.google.com",2007
[PDF] IT management systems in the supply chain,https://www.researchgate.net/profile/Henryk-Wojtaszek/publication/342159271_IT_management_systems_in_the_supply_chain/links/5ee5cfd892851ce9e7e38b4f/IT-management-systems-in-the-supply-chain.pdf,"J Nowakowska-Grunt, A Kowalczyk… - … Scientific News, 2018 - researchgate.net",2018
Current affairs and development in the field of biomedical engineering from several perspectives,https://journals.sagepub.com/doi/abs/10.3233/THC-235005,"K Daunoravičienė, J Pauk - Technology and Health Care, 2023 - journals.sagepub.com",2023
The use of source-related strategies in evaluating multiple psychology texts: A student–scientist comparison,https://link.springer.com/article/10.1007/s11145-015-9601-0,"S von der Mühlen, T Richter, S Schmid, EM Schmidt… - Reading and …, 2016 - Springer",2016
[PDF] Verginica Barbu Mititelu Elena Irimia Dan Tufiș,https://www.researchgate.net/profile/Mircea-Petic/publication/349830610_Approaches_In_Assessing_The_Credibility_Of_Online_Information/links/60429e3f4585154e8c79f72e/Approaches-In-Assessing-The-Credibility-Of-Online-Information.pdf,D Cristea - researchgate.net,N/A
[HTML] Socio-ecological controversies in the news as trigger of a model-based inquiry instructional sequence about the effect of global warming on the great barrier …,https://www.mdpi.com/2071-1050/12/11/4676,"MR Jiménez-Liso, M González-Herrera… - Sustainability, 2020 - mdpi.com",2020
[PDF] The condition of the cryptocurrency market in Poland on the background of global development. Small and medium companies,https://www.academia.edu/download/80566960/WSN-1242-2019-143-154-1.pdf,"I Miciuła - World Scientific News, 2019 - academia.edu",2019
[PDF] The Enlargement of Type II Burst After Type III at AR 12522 on 16th March 2016 In Conjunction With Flare-Related Coronal Mass Ejections Event,https://scholar.archive.org/work/24eruvyrore3bj5wqfojldh444/access/wayback/http://www.worldscientificnews.com/wp-content/uploads/2017/01/WSN-702-2017-230-240.pdf,"N Husien, ZS Hamidi, NNM Shariff, MO Ali… - … Scientific News, 2017 - scholar.archive.org",2017
[HTML] African Swine Fever—How to Unravel Fake News in Veterinary Medicine,https://www.mdpi.com/2076-2615/12/5/656,"A Trotta, M Marinaro, A Cavalli, M Cordisco, A Piperis… - Animals, 2022 - mdpi.com",2022
News2PubMed: A Browser Extension for Linking Health News to Medical Literature,https://dl.acm.org/doi/abs/10.1145/3404835.3462788,"J Wang, B Yu - Proceedings of the 44th International ACM SIGIR …, 2021 - dl.acm.org",2021
The scientific psychological knowledge in the structure of autocompetence of a student of a technical university as a factor in his professional development,https://link.springer.com/chapter/10.1007/978-3-030-47415-7_98,"E Klemenova, A Berezin, N Berezina… - Proceedings of the …, 2020 - Springer",2020
[PDF] A reconstruction of African social realities during the period of Ebola virus disease epidemic,https://www.academia.edu/download/108754215/WSN_102__2018__158-165.pdf,"SO Nicholas-Omoregbe… - … Scientific News, 2018 - academia.edu",2018
"[PDF] Application of GIS-AHP based category model in the identification of forest fire hazard in Ondo State, Nigeria",https://worldscientificnews.com/wp-content/uploads/2024/01/WSN-181-2023-121-144-4.pdf,"SO Adebowale, O Ayodeji, B Dada… - … Scientific News, 2023 - worldscientificnews.com",2023
"[PDF] Requirements, Use Cases and KPIs",https://cordis.europa.eu/docs/projects/cnect/1/325101/080/deliverables/001-OSLD21ReportonStakeholdersMainUseCasesKPIsandDataSourcesAssessment.pdf,"A Bunevicius, T Tagarev, P Tagareva, V Andronikou… - 2013 - cordis.europa.eu",2013
"Design, testing, and analysis of STATCOM and TCSC for real-time simulation",https://agro.icm.edu.pl/agro/element/bwmeta1.element.agro-9f88be82-e4e3-4cb0-82ac-7c456df0a307,"G Koundal, SL Shimi - World Scientific News, 2019 - agro.icm.edu.pl",2019
[PDF] AugmentedFruitVegML: Enhancing Postharvest Quality of Fruits and Vegetables for Improved Freshness Detection and Classification,https://www.researchgate.net/profile/Happy-Monday/publication/388831421_AugmentedFruitVegML_Enhancing_Postharvest_Quality_of_Fruits_and_Vegetables_for_Improved_Freshness_Detection_and_Classification/links/67a88d8d461fb56424d12ec8/AugmentedFruitVegML-Enhancing-Postharvest-Quality-of-Fruits-and-Vegetables-for-Improved-Freshness-Detection-and-Classification.pdf,"GC Olumba, GU Nneji, HN Monday, RI Nneji… - researchgate.net",N/A
[PDF] Balancing Accuracy and Interpretability: GradientSHAP for Enhanced Energy Demand Predictions,https://worldscientificnews.com/wp-content/uploads/2025/01/WSN-199-2025-142-155.pdf,"WC Olumba, HN Monday, GU Nneji, D Agbonifo… - worldscientificnews.com",N/A
The application of the history of science and the use of the Internet as methodological tool in the subject of sciences of the contemporary world,https://books.google.com/books?hl=en&lr=&id=zI362rLfls8C&oi=fnd&pg=PA311&dq=%22science+news%22OR%22scientific+news%22+automatic+AND+evaluation&ots=YeF2zdPYbR&sig=sYi1hCjjmZW_n-54CXxsr8uMpHk,"RS Riera, AC Cabecerán - … : History of Science, ICT and Inquiry …, 2012 - books.google.com",2012
[HTML] Exploratory data analysis and deception detection in news articles on social media using machine learning classifiers,https://www.sciencedirect.com/science/article/pii/S2090447923000552,"A Sharma, MK Sharma, RK Dwivedi - Ain Shams Engineering Journal, 2023 - Elsevier",2023
Using social media to detect fake news information related to product marketing: the FakeAds Corpus,https://www.mdpi.com/2306-5729/7/4/44,"N Alnazzawi, N Alsaedi, F Alharbi, N Alaswad - Data, 2022 - mdpi.com",2022
Correlations between the selection of topics by news media and scientific journals,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0280016,"M Leidecker-Sandmann, L Koppers, M Lehmkuhl - Plos one, 2023 - journals.plos.org",2023
The news values of fake news,https://journals.sagepub.com/doi/abs/10.1177/17504813241280489,"B Baissa, M Fuoli, J Grieve - Discourse & Communication, 2024 - journals.sagepub.com",2024
Blockchain technology in tourism: Applications and possibilities,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3480457,"A Rejeb, R Karim - World Scientific News, 2019 - papers.ssrn.com",2019
[PDF] Studies on some physical properties of pyrazolo-quinazolines,https://www.academia.edu/download/91027680/WSN-29-2016-12-24.pdf,"S Baluja, P Ramavat, K Nandha - World Scientific News, 2016 - academia.edu",2016
Impacts of attitudes toward government and corporations on public trust in artificial intelligence,https://www.tandfonline.com/doi/abs/10.1080/10510974.2020.1807380,"YNK Chen, CHR Wen - Communication Studies, 2021 - Taylor & Francis",2021
"[PDF] Recent progress, opportunities and challenges in collaborative learning and orchestrating creativity",https://worldscientificnews.com/wp-content/uploads/2024/01/WSN-9-2015-124-143.pdf,"J Chen, X Gao, L Yan, D Xu - World Scientific News, 2015 - worldscientificnews.com",2015
Communicating environmental science beyond academia: Stylistic patterns of newsworthiness in popular science journalism,https://journals.sagepub.com/doi/abs/10.1177/1750481316683294,"K Molek-Kozakowska - Discourse & Communication, 2017 - journals.sagepub.com",2017
Ethical and safety considerations in automated fake news detection,https://www.tandfonline.com/doi/abs/10.1080/0144929X.2023.2285949,"BD Horne, D Nevo, SL Smith - Behaviour & Information Technology, 2023 - Taylor & Francis",2023
[PDF] The future of the fuel in the marine industry,https://scholar.archive.org/work/f62tu6n5mzhapkpx3uum5akjou/access/wayback/http://www.worldscientificnews.com/wp-content/uploads/2017/05/WSN-76-2017-136-148.pdf,"D Owierkowicz, M Malinowska - World Scientific News, 2017 - scholar.archive.org",2017
Progressive content delivery for mobile e-services,https://link.springer.com/chapter/10.1007/3-540-45703-8_21,"M Wagner, W Kießling, WT Balke - … , WAIM 2002 Beijing, China, August 11 …, 2002 - Springer",2002
[PDF] BaggingSHAP: A Novel Ensemble Approach for High-Accu-racy Energy Demand Forecasting,https://worldscientificnews.com/wp-content/uploads/2024/11/WSN-198-2024-14-28.pdf,"WC Olumba, HN Monday, GU Nneji, D Agbonifo - worldscientificnews.com",N/A
[PDF] EFL Students' Language Accuracy Development through Self-Assessment from Online Written Feedback: How Do They Experience and Perceive It?,http://repository.unigal.ac.id:8080/bitstream/handle/123456789/3900/Supiani%20(1).pdf?sequence=1,R Ratnawati - 2023 - repository.unigal.ac.id,2023
"[PDF] THE RECERCAT NEWSLETTER, A PUBLICATION AT THE SERVICE OF THE CATALAN SCIENCE AND TECHNOLOGY SYSTEM",https://www.researchgate.net/profile/Xavier-Lasauca/publication/200594290_THE_RECERCAT_NEWSLETTER_A_PUBLICATION_AT_THE_SERVICE_OF_THE_CATALAN_SCIENCE_AND_TECHNOLOGY/links/05f07dc20a270990f908f022/THE-RECERCAT-NEWSLETTER-A-PUBLICATION-AT-THE-SERVICE-OF-THE-CATALAN-SCIENCE-AND-TECHNOLOGY.pdf,"IF de Rubinat, ÀB i Maranges… - CONEIXEMENT I …, 2008 - researchgate.net",2008
"Understanding the shifting nature of fake news research: Consumption, dissemination, and detection",https://asistdl.onlinelibrary.wiley.com/doi/abs/10.1002/asi.24980,"RNS Amriza, TC Chou… - Journal of the Association …, 2025 - Wiley Online Library",2025
[PDF] Determining and exploring the extent to which stress affects job progress Case study: Staffs at Tehran's PNU (Males and Females),https://scholar.archive.org/work/gag36yn5vnbd5pvduimwbp5kum/access/wayback/http://www.worldscientificnews.com/wp-content/uploads/2016/06/WSN-55-2016-240-251.pdf,"M Ahmadipanah, A Ebrahimi, S Panjsetoni… - … Scientific News, 2016 - scholar.archive.org",2016
"[HTML] CometAnalyser: A user-friendly, open-source deep-learning microscopy tool for quantitative comet assay analysis",https://www.sciencedirect.com/science/article/pii/S2001037022003336,"A Beleon, S Pignatta, C Arienti, A Carbonaro… - Computational and …, 2022 - Elsevier",2022
[PDF] Complex Adaptive On-line Learning System “Theory of Automatic Control,http://www.foibg.com/ijitk/ijitk-vol02/ijitk02-5.pdf?q=tecfa-seed-catalog#page=14,"Y Bezgachnyuk, L Zamikhovskyy, R Matviyenko… - INFORMATION …, 2008 - foibg.com",2008
Increasing the credibility of scientific dissemination using crowdsourcing,https://oulurepo.oulu.fi/handle/10024/14178,A Kongjonaj - 2019 - oulurepo.oulu.fi,2019
Supervised Sentiment Analysis of Science Topics: Developing a Training Set of Tweets in Spanish,https://www.igi-global.com/chapter/supervised-sentiment-analysis-of-science-topics/308513,"P Sánchez-Holgado… - Research Anthology on …, 2022 - igi-global.com",2022
[PDF] Measuring the evaluation and impact of scientific works and their authors,https://projecteuclid.org/journals/journal-of-geometry-and-symmetry-in-physics/volume-40/issue-none/Measuring-the-Evaluation-and-Impact-of-Scientific-Works-and-Their/jgsp/1495850488.pdf,B Iliev - 2015 - projecteuclid.org,2015
[PDF] Document style recognition using shallow statistical analysis,https://elar.urfu.ru/bitstream/10995/36864/1/braslavski_esslli2004.pdf,P Braslavski - 2004 - elar.urfu.ru,2004
Gender differences in commenting of science blogs,https://www.doria.fi/handle/10024/130869,H Nguyen - 2017 - doria.fi,2017
ACTIVITIES FOR THE ACQUISITION OF TRANSVERSAL COMPETENCIES IN SCIENCE DEGREES,https://library.iated.org/view/ESPINO2015ACT,"G Espino, S Alonso-Torre, AM Diez, A Heras… - INTED2015 …, 2015 - library.iated.org",2015
[PDF] Ground Water Quality Management Using Time Series Prediction Model,https://worldscientificnews.com/wp-content/uploads/2024/03/WSN-192-2024-157-174.pdf,"CC Chikwere, SM Sackey - Reading Time - worldscientificnews.com",N/A
[CITATION] RESEARCH REPORT D7. 3,N/A,"C Caporale, S Bauzon",N/A
Segmentation Strategies to Face Morphology Challenges in Brazilian-Portuguese/English Statistical Machine Translation and Its Integration in Cross-Language …,https://www.scielo.org.mx/scielo.php?pid=S1405-55462015000200012&script=sci_abstract&tlng=pt,"MR Costa-Jussa - Computación y Sistemas, 2015 - scielo.org.mx",2015
Food risks on the web: Analysis of the 2017 fipronil alert in the italian online information sources,https://onlinelibrary.wiley.com/doi/abs/10.1111/risa.13533,"M Ruzza, B Tiozzo, V Rizzoli, M Giaretta… - Risk …, 2020 - Wiley Online Library",2020
[PDF] Building a discourse-annotated Dutch text corpus,https://d-nb.info/1119241413/34#page=165,"N Van Der Vliet, I Berzlánovich, G Bouma… - Bochumer Linguistische …, 2011 - d-nb.info",2011
Segmentation strategies to face morphology challenges in Brazilian-Portuguese/English statistical machine translation and its integration in cross-language …,https://www.cys.cic.ipn.mx/ojs/index.php/CyS/article/view/1550,"M Ruiz Costa-jussà - Computación y Sistemas, 2015 - cys.cic.ipn.mx",2015
[PDF] Knowledge and knowledge management in organization: identifying the critical role of IT in the knowledge management process,https://www.academia.edu/download/109787245/WSN-87-2017-24-48.pdf,"O Shaheen - World Scientific News, 2017 - academia.edu",2017
[PDF] The Eucharist or The Lord's Supper in the Light of the Catholic-Pentecostal Dialogue (1972-2015),https://www.academia.edu/download/59685634/WSN-130-2019-137-14820190612-80407-8aotvr.pdf,"M Kocoł - World Scientific News, 2019 - academia.edu",2019
“This is fake! shared it by mistake”: Assessing the intent of fake news spreaders,https://dl.acm.org/doi/abs/10.1145/3485447.3512264,"X Zhou, K Shu, VV Phoha, H Liu… - Proceedings of the ACM …, 2022 - dl.acm.org",2022
Management of eco-innovative projects based on example of a selected commune,https://agro.icm.edu.pl/agro/element/bwmeta1.element.agro-9f28b8d1-a1f3-4efb-8f79-c4ff43271d80,"A Grabinska, A Nowakowska - World Scientific News, 2016 - agro.icm.edu.pl",2016
[PDF] Assessing promotion of research results in media: Examples from Siberian institutes,http://www.ipgg.sbras.ru/ru/publications/ibc/2019/issi-2019-2738-2739.pdf,"DV Kosyakov, IG Yudina… - … ON SCIENTOMETRICS & …, 2019 - ipgg.sbras.ru",2019
"[PDF] Cloud Computing–Architecture, Platform and Security Issues: A Survey",https://www.academia.edu/download/103692496/WSN_86_3___2017__265-282.pdf,"MSB Alam - World Scientific News, 2017 - academia.edu",2017
[HTML] Component recommendation for composite application development,https://www.sciencedirect.com/science/article/pii/S0957417415004728,"I Budiselić, K Vladimir, S Srbljić - Expert systems with applications, 2015 - Elsevier",2015
Anatomy into the battle of supporting or opposing reopening amid the COVID-19 pandemic on Twitter: A temporal and spatial analysis,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0254359,"L Li, A Erfani, Y Wang, Q Cui - Plos one, 2021 - journals.plos.org",2021
Popularisation of science and science journalism on social media in slovakia,https://www.ceeol.com/search/article-detail?id=1129841,"N Vrabec, L Pieš - Media Literacy and Academic Research, 2023 - ceeol.com",2023
"Science, journalism, and the language of (un) certainty: A review of science journalists' use of language in reports on science",https://www.taylorfrancis.com/chapters/edit/10.4324/9781351207836-5/science-journalism-language-un-certainty-lars-guenther-antonia-weber,"L Guenther, A Weber - The Routledge Handbook of Language …, 2019 - taylorfrancis.com",2019
"[PDF] A federated search engine providing access to validated and organized"" web"" information within the World Agricultures Observatory",https://agritrop.cirad.fr/558107/1/document_558107.pdf,"P Lemoisson, A Bona, T Helmer, M Passouant - 2010 - agritrop.cirad.fr",2010
Changing mental models by developing a scientist-journalist recommender system,https://repository.tudelft.nl/record/uuid:84a7b7c7-116e-484c-9799-b756dd8c5750,TT Bruyn - 2023 - repository.tudelft.nl,2023
Public understanding of preprints: How audiences make sense of unreviewed research in the news,https://journals.sagepub.com/doi/abs/10.1177/09636625241268881,"A Fleerackers, CL Ratcliff, R Wicke… - Public …, 2025 - journals.sagepub.com",2025
Challenges for intelligence today: Combatting misinformation and fake news,https://link.springer.com/chapter/10.1007/978-3-030-92798-1_14,"SJ Ceci, WM Williams - Intelligence in Context: The Cultural and Historical …, 2022 - Springer",2022
The misalignment of incentives in academic publishing and implications for journal reform,https://www.pnas.org/doi/abs/10.1073/pnas.2401231121,"JS Trueblood, DB Allison, SM Field, A Fishbach… - Proceedings of the …, 2025 - pnas.org",2025
RefAI: a GPT-powered retrieval-augmented generative tool for biomedical literature recommendation and summarization,https://academic.oup.com/jamia/article-abstract/31/9/2030/7690757,"Y Li, J Zhao, M Li, Y Dang, E Yu, J Li… - Journal of the …, 2024 - academic.oup.com",2024
Research on News Value Feature Item Based on User Attention,https://ieeexplore.ieee.org/abstract/document/8997554/,"Y Fu, C Zhang - 2019 IEEE 4th Advanced Information …, 2019 - ieeexplore.ieee.org",2019
[BOOK] Social network sites for scientists: a quantitative survey,https://books.google.com/books?hl=en&lr=&id=mmJfCgAAQBAJ&oi=fnd&pg=PP1&dq=%22science+news%22OR%22scientific+news%22+automatic+AND+evaluation&ots=HFt3IlPwsp&sig=x9CaeFvXOENBkDqYnpEnIB9nQ6Y,JL Ortega - 2016 - books.google.com,2016
[PDF] Pattern analysis of news media content,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=f9e50e70fd5a63606c4c0ee39944f307bd884686,I Flaounas - 2011 - Citeseer,2011
[PDF] Framing and sourcing of science in Philippine newspapers from 2017 to 2019.,https://www.plarideljournal.org/wp-content/uploads/2020/11/Early-View-2020_Bunquin.pdf,"JBA Bunquin - Plaridel, 2023 - plarideljournal.org",2023
Characterizing the spread of exaggerated news content over social media,https://arxiv.org/abs/1811.07853,"J Patro, S Baruah, V Gupta, M Choudhury… - arXiv preprint arXiv …, 2018 - arxiv.org",2018
[PDF] Aligning opinions: Cross-lingual opinion mining with dependencies,https://aclanthology.org/P15-1040.pdf,"MSC Almeida, C Pinto, H Figueira… - Proceedings of the …, 2015 - aclanthology.org",2015
Identifying the effects of scientific information and recommendations on physicians' prescribing behavior,https://www.sciencedirect.com/science/article/pii/S0167629621000461,"P Dubois, T Tunçel - Journal of health economics, 2021 - Elsevier",2021
[PDF] Series Solutions of Mathematical Modeling of Environmental Problems,https://www.researchgate.net/profile/Mbagwu-Johnpaul/publication/353556045_Series_Solutions_of_Mathematical_Modeling_of_Environmental_Problems/links/6102ca0c0c2bfa282a0d4728/Series-Solutions-of-Mathematical-Modeling-of-Environmental-Problems.pdf,"JPC Mbagwu, BM Obidike, CW Chidiebere… - … Scientific News, 2021 - researchgate.net",2021
Keyword extraction from news corpus by deep learning in the context of internet of things,https://www.inderscienceonline.com/doi/abs/10.1504/IJGUC.2023.131005,"Y Xiao - International Journal of Grid and Utility Computing, 2023 - inderscienceonline.com",2023
RUBRICS FOR ASSESSING TRANSVERSAL COMPETENCES IN BACHELOR'S DEGREES OF THE FACULTY OF SCIENCES,https://library.iated.org/view/ALONSOTORRE2015RUB,"SR Alonso-Torre, J Arcos, JV Cuevas… - EDULEARN15 …, 2015 - library.iated.org",2015
[HTML] Web conversations about complementary and alternative medicines and cancer: content and sentiment analysis,https://www.jmir.org/2016/6/e120/,"M Mazzocut, I Truccolo, M Antonini, F Rinaldi… - Journal of medical …, 2016 - jmir.org",2016
The face of research: Do first impressions based on the facial appearance of scientists affect the selection and evaluation of science communication?,https://repository.essex.ac.uk/20287/,AI Gheorghiu - 2017 - repository.essex.ac.uk,2017
Navigating alarming media messages about nutrition and health: How students engage in critical examination of science in news media,https://link.springer.com/article/10.1007/s11191-019-00099-1,"J Wiblom, M Andrée, CJ Rundgren - Science & Education, 2020 - Springer",2020
An Automatic Extraction of Academia-Industry Collaborative Research and Development Documents on the Web,https://link.springer.com/chapter/10.1007/978-3-319-01264-3_18,"K Kurakawa, Y Sun, N Yamashita, Y Baba - … -Japanese Interchange of …, 2014 - Springer",2014
[PDF] 067 STUDIES OF HOW STUDENTS AND SCIENTISTS EVALUATE SCIENTIFIC CLAIMS FROM THE WORLD WIDE WEB: A METHOD FOR FORMULATING …,https://www.academia.edu/download/42295060/ED469619.pdf#page=580,"S Adams - AUTHOR Bizzo, Nelio, Ed.; Kawasaki, Clarice Sumi, Ed … - academia.edu",N/A
MINT-Mainstream and independent news text corpus,https://link.springer.com/chapter/10.1007/978-3-030-98305-5_3,"D Caled, P Carvalho, MJ Silva - International Conference on …, 2022 - Springer",2022
The nature of scientific practice and science education: rationale of a set of essential pedagogical principles,https://link.springer.com/article/10.1007/s11191-018-9984-9,"A García-Carmona, JA Acevedo-Díaz - Science & Education, 2018 - Springer",2018
[PDF] CorTrad: a multiversion translation corpus for the Portuguese-English pair,https://comum.rcaap.pt/bitstream/10400.26/20433/1/Tagnin-Teixeira-Santos_final.pdf,"SEO Tagnin, ED Teixeira, D Santos - … 4; 4 (2009; 2009)[The 28 th …, 2009 - comum.rcaap.pt",2009
Determination of Gender Differential Item Functioning in Tegal Students' Scientific Literacy Skills with Integrated Science (SLiSIS) Test Using Rasch Model,https://journal.unnes.ac.id/nju/jpii/article/view/26775,"P Susongko, Y Arfiani, M Kusuma - Jurnal Pendidikan IPA …, 2021 - journal.unnes.ac.id",2021
[BOOK] The expectation violation analysis framework: the analysis and evaluation of interesting news by means of inconsistency with expectations,https://search.proquest.com/openview/04a26924bd35442b1db5e0c3d9c42e75/1?pq-origsite=gscholar&cbl=2026366&diss=y,EL Byrne - 2005 - search.proquest.com,2005
[PDF] Scientific research in the media,http://www.av.net.pl/tl_files/Produkty/Telewizory/Loewe/Connect42/ebs_282_en.pdf,"S Eurobarometer - European Commission. Wave, 2007 - av.net.pl",2007
A differential-form pullback programming language for higher-order reverse-mode automatic differentiation,https://arxiv.org/abs/2002.08241,"C Mak, L Ong - arXiv preprint arXiv:2002.08241, 2020 - arxiv.org",2002
Changes in participants' scientific attitudes and epistemological beliefs during an astronomical citizen science project,https://onlinelibrary.wiley.com/doi/abs/10.1002/tea.21090,"CA Price, HS Lee - Journal of research in science teaching, 2013 - Wiley Online Library",2013
[PDF] Emerging Pattern Mining from Scientific Publications for Frontier Topic Prediction,https://dro.deakin.edu.au/articles/thesis/Emerging_Pattern_Mining_from_Scientific_Publications_for_Frontier_Topic_Prediction/27367119/1/files/50127993.pdf,J Wu - 2023 - dro.deakin.edu.au,2023
