title,link,authors,year
"[PDF] Using Social Media to Detect Fake News Information Related to Product Marketing: The FakeAds Corpus. Data 2022, 7, 44",https://www.academia.edu/download/90434209/data-07-00044-v2.pdf,"N Alnazzawi, N Alsaedi, F Alharbi, N Alaswad - 2022 - academia.edu",2022
The misalignment of incentives in academic publishing and implications for journal reform,https://www.pnas.org/doi/abs/10.1073/pnas.2401231121,"JS Trueblood, DB Allison, SM Field, A Fishbach… - Proceedings of the …, 2025 - pnas.org",2025
[CITATION] RESEARCH REPORT D7. 3,N/A,"C Caporale, S Bauzon",N/A
Liquid publications: Scientific publications meet the web,http://eprints.biblio.unitn.it/1313/,"F Casati, F Giunchiglia, M Marchese - 2007 - eprints.biblio.unitn.it",2007
AFCAL and the Emergence of Computer Science in France: 1957–1967,https://link.springer.com/chapter/10.1007/978-3-319-40189-8_18,"PÉ Mounier-Kuhn, M Pégny - Pursuit of the Universal: 12th Conference on …, 2016 - Springer",2016
Gender differences in commenting of science blogs,https://www.doria.fi/handle/10024/130869,H Nguyen - 2017 - doria.fi,2017
[PDF] Development of User Guide on Interactive Way-Finder and E-Notices System,https://www.researchgate.net/profile/Tomas-Ganiron-Jr/publication/333024487_Development_of_User_Guide_on_Interactive_Way-Finder_and_E-Notices_System/links/5cd756ba92851c4eab97105a/Development-of-User-Guide-on-Interactive-Way-Finder-and-E-Notices-System.pdf,"TU Ganiron Jr, KB Manlutac, MSP Castro… - … Scientific News, 2019 - researchgate.net",2019
""" Beware of deception"": Detecting Half-Truth and Debunking it through Controlled Claim Editing",https://arxiv.org/abs/2308.07973,"S Singamsetty, N Madaan, S Mehta… - arXiv preprint arXiv …, 2023 - arxiv.org",2023
[PDF] The Image of Artificial Intelligence in Dutch Newspapers,https://staff.science.uva.nl/b.bredeweg/pdf/thesis/08vdZwaan.pdf,J van der Zwaan - 2008 - staff.science.uva.nl,2008
"[PDF] Causes and impacts of flood inundation: a case study based on Mavadippalli, Sri Lanka",https://www.researchgate.net/profile/Nuska-Banu/publication/377701429_Causes_and_impacts_of_flood_inundation_a_case_study_based_on_Mavadippalli_Sri_Lanka/links/65b357ef1bed776ae3048729/Causes-and-impacts-of-flood-inundation-a-case-study-based-on-Mavadippalli-Sri-Lanka.pdf,"N Banu - World Scientific News, 2021 - researchgate.net",2021
[PDF] Scientific research in the media,http://www.av.net.pl/tl_files/Produkty/Telewizory/Loewe/Connect42/ebs_282_en.pdf,"S Eurobarometer - European Commission. Wave, 2007 - av.net.pl",2007
Supervised Sentiment Analysis of Science Topics: Developing a Training Set of Tweets in Spanish,https://www.igi-global.com/chapter/supervised-sentiment-analysis-of-science-topics/308513,"P Sánchez-Holgado… - Research Anthology on …, 2022 - igi-global.com",2022
[PDF] Pattern analysis of news media content,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=f9e50e70fd5a63606c4c0ee39944f307bd884686,I Flaounas - 2011 - Citeseer,2011
Stop making sense! Metaphor and perspective in creative thinking sessions of scientists and scientific radio broadcasts,https://www.torrossa.com/gs/resourceProxy?an=5001033&publisher=FZ4850#page=164,"WA Liebert - AMSTERDAM STUDIES IN THE THEORY AND …, 1997 - torrossa.com",1997
Rst-lora: A discourse-aware low-rank adaptation for long document abstractive summarization,https://arxiv.org/abs/2405.00657,"D Liu, V Demberg - arXiv preprint arXiv:2405.00657, 2024 - arxiv.org",2024
A Preliminary Observation: Can One Linguistic Feature Be the Deterministic Factor for More Accurate Fake News Detection?,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1782408,Y Chen - 2023 - diva-portal.org,2023
[PDF] AugmentedFruitVegML: Enhancing Postharvest Quality of Fruits and Vegetables for Improved Freshness Detection and Classification,https://www.researchgate.net/profile/Happy-Monday/publication/388831421_AugmentedFruitVegML_Enhancing_Postharvest_Quality_of_Fruits_and_Vegetables_for_Improved_Freshness_Detection_and_Classification/links/67a88d8d461fb56424d12ec8/AugmentedFruitVegML-Enhancing-Postharvest-Quality-of-Fruits-and-Vegetables-for-Improved-Freshness-Detection-and-Classification.pdf,"GC Olumba, GU Nneji, HN Monday, RI Nneji… - researchgate.net",N/A
Design Optimization of Shape Reconfigurations of Kerf Cells Under Thermal Stimulation,https://oaktrust.library.tamu.edu/items/74320472-788a-493a-9c9a-94ba210c6d5a,K Poluri - 2022 - oaktrust.library.tamu.edu,2022
[PDF] Approaches in Assessing the Credibility of Online Information,https://conferences.info.uaic.ro/consilr/prevEditions/Consilr_2020.pdf#page=159,"M PETIC, A GOREA, I ȚIȚCHIEV - ISSN 1843-911X, 2020 - conferences.info.uaic.ro",2020
[PDF] CONTROVERSIAL ASPECTS OF SCIENTIFIC VULGARISATION Galina PETREA,https://ibn.idsi.md/sites/default/files/imag_file/VOLUMUL-1_2011.pdf#page=123,"CF Engleză - CONFERINŢA ŞTIINŢIFICĂ, 2011 - ibn.idsi.md",2011
"Blockchain, Wikis, and the ideal science machine: With an example from genomics",https://www.frontiersin.org/articles/10.3389/fbloc.2019.00025/full,"D Koepsell - Frontiers in Blockchain, 2019 - frontiersin.org",2019
New national support of academic research and education,https://www.sciencedirect.com/science/article/pii/0160791X79900290,"WO Baker - Technology in Society, 1979 - Elsevier",1979
Efficient Machine Leaning Algorithms for Sentiment Analysis In Car Rental Service,https://ieeexplore.ieee.org/abstract/document/10183435/,"S Nayak, YK Sharma - 2023 International Conference on …, 2023 - ieeexplore.ieee.org",2023
[HTML] Exploratory data analysis and deception detection in news articles on social media using machine learning classifiers,https://www.sciencedirect.com/science/article/pii/S2090447923000552,"A Sharma, MK Sharma, RK Dwivedi - Ain Shams Engineering Journal, 2023 - Elsevier",2023
[PDF] PERFORMANCE ASSESS OF SELF-EXCITED IG DRIVEN BY WIND TURBINE WORKING WITH FC-TCR,https://www.iasj.net/iasj/download/b88742d1b8550c55,"MM Khalaf, AM Ali - Journal of Engineering and Sustainable Development, 2021 - iasj.net",2021
What is this Text about?,https://dl.acm.org/doi/abs/10.1145/944868.944894,"N Hernandez, B Grau - Proceedings of the 21st annual international …, 2003 - dl.acm.org",2003
[HTML] Web conversations about complementary and alternative medicines and cancer: content and sentiment analysis,https://www.jmir.org/2016/6/e120/,"M Mazzocut, I Truccolo, M Antonini, F Rinaldi… - Journal of medical …, 2016 - jmir.org",2016
[PDF] An Orientalist Perspective on the Gothic Vathek,https://scholar.archive.org/work/6glwt7afzzgw3l7v3pvjvxlaoq/access/wayback/http://www.worldscientificnews.com/wp-content/uploads/2017/05/WSN-772-2017-256-266.pdf,"MS Zade - World Scientific News, 2017 - scholar.archive.org",2017
"[HTML] Unveiling the inventive process from patents by extracting problems, solutions and advantages with natural language processing",https://www.sciencedirect.com/science/article/pii/S0957417423010011,"V Giordano, G Puccetti, F Chiarello, T Pavanello… - Expert Systems with …, 2023 - Elsevier",2023
[PDF] Ground Water Quality Management Using Time Series Prediction Model,https://worldscientificnews.com/wp-content/uploads/2024/03/WSN-192-2024-157-174.pdf,"CC Chikwere, SM Sackey - Reading Time - worldscientificnews.com",N/A
"[PDF] A Comparative Study of the Proximate Compositions and Oil Characterization of Sesame (Sesamum indicum L.), Groundnut (Arachis hypogaea) and Bambara …",https://www.researchgate.net/profile/Daniel-Omokpariola/publication/376704872_A_Comparative_Study_of_the_Proximate_Compositions_and_Oil_Characterization_of_Sesame_Sesamum_indicum_L_Groundnut_Arachis_hypogaea_and_Bambara_Vigna_subterranean_Seeds_Harvested_in_Nigeria/links/6584347e2468df72d3c0e38c/A-Comparative-Study-of-the-Proximate-Compositions-and-Oil-Characterization-of-Sesame-Sesamum-indicum-L-Groundnut-Arachis-hypogaea-and-Bambara-Vigna-subterranean-Seeds-Harvested-in-Nigeria.pdf,"EJ Morah, DO Omokpariola, AE Ozukwe… - … Scientific News, 2024 - researchgate.net",2024
[PDF] Design and Implementation of an Arduino based Gas Leakage and Temperature Monitoring System with SMS Alert,https://worldscientificnews.com/wp-content/uploads/2024/11/WSN-198-2024-29-55.pdf,"EC Dimeze, P Julius, U Ucheaga - worldscientificnews.com",N/A
[PDF] Understanding the participatory news consumer,https://assets.pewresearch.org/wp-content/uploads/sites/13/legacy/Participatory_News_Consumer.pdf,"K Purcell, L Rainie, A Mitchell… - Pew Internet and …, 2010 - assets.pewresearch.org",2010
[PDF] A Web-Based Garment Configuration for Mass Customization,https://www.researchgate.net/profile/Ighosogie-Osakue-Omoera/publication/319433035_A_Web-Based_Garment_Configuration_for_Mass_Customization_MONOGRAPH/links/59a997ea458515d09cd0052e/A-Web-Based-Garment-Configuration-for-Mass-Customization-MONOGRAPH.pdf,"IN Osakue-Omoera, FM Okoro - World Scientific News, 2017 - researchgate.net",2017
ATTICA: A dataset for Arabic text-based traffic panels detection,https://ieeexplore.ieee.org/abstract/document/9466101/,"KS Boujemaa, M Akallouch, I Berrada… - IEEE …, 2021 - ieeexplore.ieee.org",2021
"Liquid Publications: Scientific Publications meet the Web: Changing the way scientific knowledge is produced, disseminated, evaluated and consumed",https://iris.unitn.it/handle/11572/359336,"F Giunchiglia, F Casati, M Marchese - 2007 - iris.unitn.it",2007
"ICT infrastructure and adoption of strategic procurement performance metrics in the Kakamega County Government, Kenya",https://www.ajol.info/index.php/lwati/article/view/224223,"KO Odongo, I Kazungu - LWATI: A Journal of Contemporary Research, 2022 - ajol.info",2022
Evaluation of the Brazilian Portuguese version of linguistic inquiry and word count 2015 (BP-LIWC2015),https://link.springer.com/article/10.1007/s10579-023-09647-2,"F Carvalho, FP Junior, E Ogasawara, L Ferrari… - Language Resources …, 2024 - Springer",2024
"About iSTEMIA–Innovation in Science, Technology, Engineering, Mathematics, Informatics and Arts",https://www.lumenpublishing.com/journals/index.php/po/article/view/3563,"DL Milici, M Paval - Postmodern Openings, 2020 - lumenpublishing.com",2020
[HTML] It's All Happening-The Future of Crowdsourcing Science,http://osc.centerforopenscience.org/category/misc.html,E Baranski - 2015 - osc.centerforopenscience.org,2015
[PDF] Trends in digital information search,https://fphil.uniba.sk/fileadmin/fif/katedry_pracoviska/kkiv/zbornik_KIV/kiv29_pastierova.pdf,"M Pastierová - Knižničná a informačná veda XIX, 2021 - fphil.uniba.sk",2021
Did you tell a deadly lie? evaluating large language models for health misinformation identification,https://link.springer.com/chapter/10.1007/978-981-96-0576-7_29,"S Thapa, K Rauniyar, H Veeramani, A Shah… - … Conference on Web …, 2024 - Springer",2024
Foundations for enabling people to recognise misinformation in social media news based on retracted science,https://dl.acm.org/doi/abs/10.1145/3637335,"W Yaqub, J Kay, M Goldwater - Proceedings of the ACM on Human …, 2024 - dl.acm.org",2024
The outreach plan around the first science with the Gran Telescopio CANARIAS (GTC),https://www.cambridge.org/core/journals/proceedings-of-the-international-astronomical-union/article/outreach-plan-around-the-first-science-with-the-gran-telescopio-canarias-gtc/8B6CA5E218ABD93DFFDC1FF07257A930,"NR Zelmanovitch - Proceedings of the International Astronomical …, 2009 - cambridge.org",2009
[PDF] PrESTOPriME: an inTEGraTED PrOJECT FOr DiGiTaL auDiOViSuaL COnTEnTS,https://library.oapen.org/bitstream/handle/20.500.12657/54928/1/9788864531878.pdf#page=175,"DEL TEruGGi - Cultural Heritage on line empowering users: an …, 2010 - library.oapen.org",2010
[PDF] Internet of things–an overview,https://www.researchgate.net/profile/Sujithra_Muthuswamy/publication/301887203_IOT_Security_Challenges_and_Issues_-_An_Overview/links/5b07aa4ea6fdcc8c252c61b8/IOT-Security-Challenges-and-Issues-An-Overview.pdf#page=227,"M Sujithra, G Padmavathi - Avinashilingam, 2016 - researchgate.net",2016
Talking about gene drive in Uganda: the need for science communication to underpin engagement,https://journals.sagepub.com/doi/abs/10.1177/10755470241234048,"S Hartley, A Stelmach, C Opesen… - Science …, 2024 - journals.sagepub.com",2024
[BOOK] Seventh graders' ways of reasoning in evaluating and generating arguments about cliamte change issues,https://search.proquest.com/openview/2aaefde9f9f1f658865f083435bffedc/1?pq-origsite=gscholar&cbl=18750,S Choi - 2011 - search.proquest.com,2011
Human intelligence can safeguard against artificial intelligence: individual differences in the discernment of human from AI texts,https://www.nature.com/articles/s41598-024-76218-y,"JM Chein, SA Martinez, AR Barone - Scientific Reports, 2024 - nature.com",2024
Political-llm: Large language models in political science,https://arxiv.org/abs/2412.06864,"L Li, J Li, C Chen, F Gui, H Yang, C Yu, Z Wang… - arXiv preprint arXiv …, 2024 - arxiv.org",2024
Building a Spanish-Portuguese parallel corpus for statistical machine translation,https://dl.acm.org/doi/abs/10.1145/1809980.1810069,"WF Aziz, TAS Pardo, I Paraboni - … of the XIV Brazilian Symposium on …, 2008 - dl.acm.org",2008
[PDF] ARTICLE TEMPLATE,https://www.researchgate.net/profile/Juan-Burguillo/publication/342914250_Responsible_processing_of_crowdsourced_tourism_data/links/61242b4a1e95fe241af0dd64/Responsible-processing-of-crowdsourced-tourism-data.pdf,"F Leala, B Malheiroc, B Velosob, JC Burguilloe - researchgate.net",N/A
"A review on fake news detection 3T's: typology, time of detection, taxonomies",https://link.springer.com/article/10.1007/s10207-022-00625-3,"S Rastogi, D Bansal - International Journal of Information Security, 2023 - Springer",2023
"Fake News, Fake Science?: Reflections of Teaching Introduction to Biological Anthropology in the Era of Trump",https://escholarship.org/uc/item/0qm7n9fb,"BJ Schaefer - Teaching and Learning Anthropology, 2018 - escholarship.org",2018
[PDF] Document style recognition using shallow statistical analysis,https://elar.urfu.ru/bitstream/10995/36864/1/braslavski_esslli2004.pdf,P Braslavski - 2004 - elar.urfu.ru,2004
Open science saves lives: lessons from the COVID-19 pandemic,https://link.springer.com/article/10.1186/s12874-021-01304-y,"L Besançon, N Peiffer-Smadja, C Segalas… - BMC Medical Research …, 2021 - Springer",2021
UNPREDICTABLE MEMES: Speculative Futures of meme creators' ownership through the Lens of Disruptive Technologies,https://openresearch.ocadu.ca/id/eprint/4085/,W Yan - 2023 - openresearch.ocadu.ca,2023
[PDF] Verginica Barbu Mititelu Elena Irimia Dan Tufiș,https://www.researchgate.net/profile/Mircea-Petic/publication/349830610_Approaches_In_Assessing_The_Credibility_Of_Online_Information/links/60429e3f4585154e8c79f72e/Approaches-In-Assessing-The-Credibility-Of-Online-Information.pdf,D Cristea - researchgate.net,N/A
On improving the indexing of information systems based on web technologies,https://iopscience.iop.org/article/10.1088/1742-6596/1210/1/012072/meta,"S Kratov - Journal of Physics: Conference Series, 2019 - iopscience.iop.org",2019
[PDF] Machine Learning-Based Keywords Extraction for Scientific Literature.,https://www.academia.edu/download/53789181/jucs_13_10_1471_1483_wu.pdf,"C Wu, M Marchese, J Jiang, A Ivanyukovich… - J. Univers. Comput …, 2007 - academia.edu",2007
"Arabic light stemming: A comparative study between p-stemmer, khoja stemmer, and light10 stemmer",https://ieeexplore.ieee.org/abstract/document/8931842/,"T Kanan, O Sadaqa, A Almhirat… - 2019 Sixth International …, 2019 - ieeexplore.ieee.org",2019
Anatomy into the battle of supporting or opposing reopening amid the COVID-19 pandemic on Twitter: A temporal and spatial analysis,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0254359,"L Li, A Erfani, Y Wang, Q Cui - Plos one, 2021 - journals.plos.org",2021
Data-mining natural language materials syntheses,https://dspace.mit.edu/handle/1721.1/122075,ES Kim - 2019 - dspace.mit.edu,2019
MODERN WORLD CHALLENGES AND THEIR INFLUENCE ON THE EDUCATION SYSTEM,https://ftp.keyboardedn.ro/index.php/horticulture/article/view/1409,"I STANCU, RC Criveanu, E Radut - Bulletin UASVM, 2008 - keyboardedn.ro",2008
[PDF] Performance assessment of GE conventional X-ray System installed in Radiological Science Department of King Saud University,https://www.researchgate.net/profile/Abdulrahman-Almutairi-24/publication/380324141_Performance_assessment_of_GE_conventional_X-ray_System_installed_in_Radiological_Science_Department_of_King_Saud_University/links/6635ef3935243041535fe6e5/Performance-assessment-of-GE-conventional-X-ray-System-installed-in-Radiological-Science-Department-of-King-Saud-University.pdf,"A Almutairi, AA Mohammed - Am. J. PharmTcch. Res, 2024 - researchgate.net",2024
[HTML] Confidence in Science,https://www.ncbi.nlm.nih.gov/books/NBK547523/,"M Engineering… - … and Replicability in …, 2019 - ncbi.nlm.nih.gov",2019
Experimenting with visual content: online focus group on citizens' perception and trust in science communication,https://pmc.ncbi.nlm.nih.gov/articles/PMC10445909/,"C Piccolo, G Pellegrini, M Tulin, G Szüdi… - Open Research …, 2023 - pmc.ncbi.nlm.nih.gov",2023
BATDIV: A Blockchain-based Approach for Tourism Data Insertion and Visualization,https://ieeexplore.ieee.org/abstract/document/9604903/,"M Scarlato, M Catte, C Massidda… - 2021 IoT Vertical …, 2021 - ieeexplore.ieee.org",2021
Emerging communication technologies for 5G-Enabled internet of things applications,https://link.springer.com/chapter/10.1007/978-3-030-67490-8_6,"M Kumhar, J Bhatia - Blockchain for 5G-Enabled IoT: The new wave for …, 2021 - Springer",2021
The opportunity and obligation of the National Association of Biology Teachers,https://www.jstor.org/stable/4436897,"O Riddle - The American Biology Teacher, 1939 - JSTOR",1939
DEMA: decentralized electrical network frequency map for social media authentication,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/12542/125420B/DEMA--decentralized-electrical-network-frequency-map-for-social-media/10.1117/12.2663303.short,"D Nagothu, R Xu, Y Chen - Disruptive Technologies in …, 2023 - spiedigitallibrary.org",2023
[PDF] Fake News Detection with the GREEK-BERT Model with a Focus on COVID-19,https://pergamos.lib.uoa.gr/uoa/dl/object/2967905/file.pdf,"DP Fioretos, DA Pantazi… - … Thesis, National and …, 2021 - pergamos.lib.uoa.gr",2021
[PDF] Natural Language Processing meets Journalism III-Proceedings of the LREC 2018 workshop,https://cris.fbk.eu/bitstream/11582/314299/2/book_of_proceedings.pdf,"C Strapparava, O Popescu - 2018 - cris.fbk.eu",2018
"[PDF] Fake News, Fake Science?: Reflections of Teaching Introduction to Biological Anthropology",https://www.researchgate.net/profile/Benjamin-Schaefer-2/publication/325999385_Fake_News_Fake_Science_Reflections_of_Teaching_Introduction_to_Biological_Anthropology_in_the_Era_of_Trump/links/5c9a525fa6fdccd4603cc70f/Fake-News-Fake-Science-Reflections-of-Teaching-Introduction-to-Biological-Anthropology-in-the-Era-of-Trump.pdf,"BJ Schaefer - Teaching and Learning, 2018 - researchgate.net",2018
Knowledge updating in text processing,https://www.sciencedirect.com/science/article/pii/S0166411508626928,"SF Larsen - Advances in Psychology, 1982 - Elsevier",1982
Reproducibility2020: progress and priorities,https://pmc.ncbi.nlm.nih.gov/articles/PMC5461896/,"LP Freedman, G Venugopalan, R Wisman - F1000Research, 2017 - pmc.ncbi.nlm.nih.gov",2017
“On social media science seems to be more human”: exploring researchers as digital science communicators,https://oulurepo.oulu.fi/handle/10024/26621,"K Koivumäki, T Koivumäki, E Karvonen - 2020 - oulurepo.oulu.fi",2020
Education and Engineering,https://link.springer.com/chapter/10.1007/978-3-319-01742-6_6,"Z Şen, Z Şen - Philosophical, Logical and Scientific Perspectives in …, 2014 - Springer",2014
"Misinformation during the COVID-19 outbreak in China: cultural, social and political entanglements",https://ieeexplore.ieee.org/abstract/document/9340553/,"Y Leng, Y Zhai, S Sun, Y Wu, J Selzer… - … Transactions on Big …, 2021 - ieeexplore.ieee.org",2021
Climate consensus deniers perceive lessons for science in dramatic recent news stories,https://pubs.aip.org/physicstoday/online/17664/Climate-consensus-deniers-perceive-lessons-for,ST Corneliussen - 2011 - pubs.aip.org,2011
Can the impact of scholarly images be assessed online? An exploratory study using image identification technology,https://asistdl.onlinelibrary.wiley.com/doi/abs/10.1002/asi.21370,"K Kousha, M Thelwall, S Rezaie - Journal of the American …, 2010 - Wiley Online Library",2010
[PDF] Integrating Humans with Machines: Cybernetics and Early 1960s Chinese Science Fiction,https://sfrareview.org/wp-content/uploads/2024/07/sfra-5403-1960s-chinese.pdf,R Zhang - sfrareview.org,N/A
Neurons in sparkling space: scientific objectivity and 'blurry'images in neuroscience,https://jcom.sissa.it/article/pubid/JCOM_2001_2021_A02/,"D Gruber - Journal of Science Communication, 2021 - jcom.sissa.it",2021
[PDF] APPLICATION OF NEURAL NETWORKS FOR SOLVING PROBLEMS IN ENGINEERING,https://eu-conf.com/wp-content/uploads/2023/04/Prospects-for-the-development-of-science-and-the-environment.pdf#page=367,N Atadjanova - The XIV International Scientific and Practical … - eu-conf.com,N/A
Automated Annotation of Scientific Documents: Increasing Access to Biological Knowledge,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781118617151.ch38,"E Pafilis, H Horn, NP Brown - Biological Knowledge Discovery …, 2013 - Wiley Online Library",2013
Towards open science in Argentina: From experiences to public policies,https://ri.conicet.gov.ar/handle/11336/178646,"V Arza, JM Fressoli, S Sebastian - 2017 - ri.conicet.gov.ar",2017
Gaussian Mixture Regression Model with Sparsity for Clustering of Territory Risk in Auto Insurance,https://www.degruyter.com/document/doi/10.1515/apjri-2024-0002/html?recommended=sidebar,"S Xie, C Gan, AT Lawniczak - Asia-Pacific Journal of Risk and …, 2024 - degruyter.com",2024
[PDF] Complex sentences as leaky units in discourse parsing,https://www.academia.edu/download/69800608/Complex_sentences_as_leaky_units_in_disc20210917-6791-mivn3i.pdf,"N van der Vliet, G Redeker - Proceedings of Constraints in Discourse, 2011 - academia.edu",2011
[BOOK] Mexico Madness: Manifesto for a Disenchanted Generation,https://books.google.com/books?hl=en&lr=&id=8GNfY_JWHt8C&oi=fnd&pg=PA3&dq=%22science+news%22OR%22scientific+news%22+automatic+AND+generation&ots=Nt4JFDej7y&sig=J47TnIr1ue0apGicbYw5toddvx4,EG Aguilar - 2001 - books.google.com,2001
From Scientific to Syncretic Patchwork Storytelling: The Discursive Ecosystem of Italian Stop 5G Refused Knowledge Communities,https://link.springer.com/chapter/10.1007/978-981-99-7188-6_5,"S Tosoni - Manufacturing Refused Knowledge in the Age of …, 2024 - Springer",2024
